|Run,|Epoch,|Trial,$TrialName,#Err,#SSE,#AvgSSE,#CosDiff,#DA,#AbsDA,#RewPred,"#Input[2:0,0]<2:1,10>","#Input[2:0,1]","#Input[2:0,2]","#Input[2:0,3]","#Input[2:0,4]","#Input[2:0,5]","#Input[2:0,6]","#Input[2:0,7]","#Input[2:0,8]","#Input[2:0,9]","#Output[2:0,0]<2:1,10>","#Output[2:0,1]","#Output[2:0,2]","#Output[2:0,3]","#Output[2:0,4]","#Output[2:0,5]","#Output[2:0,6]","#Output[2:0,7]","#Output[2:0,8]","#Output[2:0,9]","#GPiThal[4:0,0,0,0]<4:2,4,1,1>","#GPiThal[4:0,1,0,0]","#GPiThal[4:0,2,0,0]","#GPiThal[4:0,3,0,0]","#GPiThal[4:1,0,0,0]","#GPiThal[4:1,1,0,0]","#GPiThal[4:1,2,0,0]","#GPiThal[4:1,3,0,0]","#PFCmntD[4:0,0,0,0]<4:2,2,1,10>","#PFCmntD[4:0,0,0,1]","#PFCmntD[4:0,0,0,2]","#PFCmntD[4:0,0,0,3]","#PFCmntD[4:0,0,0,4]","#PFCmntD[4:0,0,0,5]","#PFCmntD[4:0,0,0,6]","#PFCmntD[4:0,0,0,7]","#PFCmntD[4:0,0,0,8]","#PFCmntD[4:0,0,0,9]","#PFCmntD[4:0,1,0,0]","#PFCmntD[4:0,1,0,1]","#PFCmntD[4:0,1,0,2]","#PFCmntD[4:0,1,0,3]","#PFCmntD[4:0,1,0,4]","#PFCmntD[4:0,1,0,5]","#PFCmntD[4:0,1,0,6]","#PFCmntD[4:0,1,0,7]","#PFCmntD[4:0,1,0,8]","#PFCmntD[4:0,1,0,9]","#PFCmntD[4:1,0,0,0]","#PFCmntD[4:1,0,0,1]","#PFCmntD[4:1,0,0,2]","#PFCmntD[4:1,0,0,3]","#PFCmntD[4:1,0,0,4]","#PFCmntD[4:1,0,0,5]","#PFCmntD[4:1,0,0,6]","#PFCmntD[4:1,0,0,7]","#PFCmntD[4:1,0,0,8]","#PFCmntD[4:1,0,0,9]","#PFCmntD[4:1,1,0,0]","#PFCmntD[4:1,1,0,1]","#PFCmntD[4:1,1,0,2]","#PFCmntD[4:1,1,0,3]","#PFCmntD[4:1,1,0,4]","#PFCmntD[4:1,1,0,5]","#PFCmntD[4:1,1,0,6]","#PFCmntD[4:1,1,0,7]","#PFCmntD[4:1,1,0,8]","#PFCmntD[4:1,1,0,9]","#PFCoutD[4:0,0,0,0]<4:2,2,1,10>","#PFCoutD[4:0,0,0,1]","#PFCoutD[4:0,0,0,2]","#PFCoutD[4:0,0,0,3]","#PFCoutD[4:0,0,0,4]","#PFCoutD[4:0,0,0,5]","#PFCoutD[4:0,0,0,6]","#PFCoutD[4:0,0,0,7]","#PFCoutD[4:0,0,0,8]","#PFCoutD[4:0,0,0,9]","#PFCoutD[4:0,1,0,0]","#PFCoutD[4:0,1,0,1]","#PFCoutD[4:0,1,0,2]","#PFCoutD[4:0,1,0,3]","#PFCoutD[4:0,1,0,4]","#PFCoutD[4:0,1,0,5]","#PFCoutD[4:0,1,0,6]","#PFCoutD[4:0,1,0,7]","#PFCoutD[4:0,1,0,8]","#PFCoutD[4:0,1,0,9]","#PFCoutD[4:1,0,0,0]","#PFCoutD[4:1,0,0,1]","#PFCoutD[4:1,0,0,2]","#PFCoutD[4:1,0,0,3]","#PFCoutD[4:1,0,0,4]","#PFCoutD[4:1,0,0,5]","#PFCoutD[4:1,0,0,6]","#PFCoutD[4:1,0,0,7]","#PFCoutD[4:1,0,0,8]","#PFCoutD[4:1,0,0,9]","#PFCoutD[4:1,1,0,0]","#PFCoutD[4:1,1,0,1]","#PFCoutD[4:1,1,0,2]","#PFCoutD[4:1,1,0,3]","#PFCoutD[4:1,1,0,4]","#PFCoutD[4:1,1,0,5]","#PFCoutD[4:1,1,0,6]","#PFCoutD[4:1,1,0,7]","#PFCoutD[4:1,1,0,8]","#PFCoutD[4:1,1,0,9]",#OutDecode,#OutTarget
0,-1,0,Store_C_mnt_C_rew_0,0,0,0,0.9757,0,0,0.05338,0,0,7.171e-35,6.693e-20,3.209e-09,0.007902,0.95,0.006494,2.167e-09,3.715e-20,0.01099,0.0003229,8.911e-07,0.1899,1.754e-05,0.09447,0.8993,0.000364,0.001061,0.01959,1.035e-11,0.99,1.401e-45,0.99,0.99,0.99,4.354e-27,1.439e-11,0.9869,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,0.0001673,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9869,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.301e-38,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.252e-23,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.828,2.003
0,-1,1,Ignore_B_mnt_C_rew_0,0,0,0,0.9827,0,0,0.09083,3.715e-20,2.167e-09,0.006494,0.95,0.007902,3.209e-09,6.693e-20,7.171e-35,0,0,0.012,0.001596,2.92e-05,0.8516,0.06686,0.08626,0.1419,0.006451,0.0002214,0.07149,0.9898,1.45e-11,1.401e-45,0.9898,1.036e-11,0.9898,9.136e-43,0.9898,0.0001671,1.401e-45,1.401e-45,0.9867,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,3.506e-20,1.401e-45,1.401e-45,0.987,1.401e-45,1.401e-45,0.0001672,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.31e-38,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9852,1.401e-45,1.401e-45,1.401e-45,1.14,0.9967
0,-1,2,Recall_C_mnt_@_rew_1,0,0,0,0.9923,0.05561,0.05561,0.9433,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,0.04498,0.04519,0.05222,0.06193,0.07763,0.0007068,0.8564,4.224e-07,1.173e-05,0.07815,0.9916,3.039e-27,1.401e-45,2.03e-11,2.172e-27,0.9916,0.9916,2.03e-11,3.503e-20,1.401e-45,1.401e-45,0.002184,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,7.349e-36,1.401e-45,1.401e-45,0.004065,1.401e-45,1.401e-45,3.505e-20,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,4.108e-07,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9852,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,3.066e-07,1.401e-45,1.401e-45,1.401e-45,2.003,2.003
0,-1,3,Ignore_D_mnt_@_rew_1,0,0,0,0.9392,0,0,0.05087,0,0,0,0,0,1.566e-34,1.201e-19,4.733e-09,0.009578,0.95,0.3041,1.233e-05,9.34e-06,0.004565,0.0004794,7.229e-05,0.009925,0.000783,0.08538,0.8652,0.9898,6.362e-43,1.401e-45,0.9898,4.554e-43,0.9898,2.077e-11,0.9898,7.342e-36,1.401e-45,1.401e-45,4.585e-19,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9868,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,8.536e-19,1.401e-45,1.401e-45,7.347e-36,1.401e-45,1.401e-45,0.987,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9852,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.985e-07,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.426e-23,1.401e-45,1.401e-45,1.401e-45,2.225,3.01
0,-1,4,Ignore_C_mnt_@_rew_1,0,0,0,0.9158,0,0,0.0847,0,0,7.171e-35,6.693e-20,3.209e-09,0.007902,0.95,0.006494,2.167e-09,3.715e-20,0.3684,0.000965,0.001199,0.03523,8.278e-08,0.01067,0.8733,0.001688,0.002045,0.009799,0.9898,1.401e-45,1.401e-45,0.9898,1.401e-45,0.9898,4.354e-27,0.9898,1.401e-45,1.401e-45,1.401e-45,9.61e-35,1.401e-45,1.401e-45,0.9866,1.401e-45,1.401e-45,0.0001672,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.789e-34,1.401e-45,1.401e-45,0.9869,1.401e-45,1.401e-45,0.0001673,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.256e-23,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.347e-38,1.401e-45,1.401e-45,0.9836,1.406,2.003
0,-1,5,Ignore_D_mnt_@_rew_1,0,0,0,0.9793,0,0,0.05087,0,0,0,0,0,1.566e-34,1.201e-19,4.733e-09,0.009578,0.95,0.03772,0.002224,0.000375,0.06182,0.03004,0.1802,0.001874,0.001023,0.01095,0.8805,0.9898,1.401e-45,1.401e-45,0.9898,1.401e-45,0.9898,9.136e-43,0.9898,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.000167,1.401e-45,1.401e-45,0.9868,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001672,1.401e-45,1.401e-45,0.987,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.311e-38,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.983e-08,2.782,3.01
0,-1,6,Ignore_A_mnt_@_rew_1,0,0,0,0.9269,0,0,0.04934,0.95,0.009578,4.733e-09,1.201e-19,1.566e-34,0,0,0,0,0,0.8928,0.0001181,0.0001074,0.349,1.086e-05,0.007265,0.001665,0.0004107,0.006228,0.02843,0.9898,1.401e-45,1.401e-45,0.9898,1.401e-45,0.9898,1.401e-45,0.9898,0.9867,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,3.501e-20,1.401e-45,1.401e-45,0.0001672,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,0.987,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,3.505e-20,1.401e-45,1.401e-45,0.0001673,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.983e-08,1.401e-45,1.401e-45,0.9836,0.2729,-0.01
0,-1,7,Store_A_mnt_A_rew_1,0,0,0,0.8818,0,0,0.02323,0.95,0.009578,4.733e-09,1.201e-19,1.566e-34,0,0,0,0,0,0.8594,0.000743,2.321e-08,0.005886,0.000121,0.008595,0.0002719,4.497e-06,0.009429,0.4363,1.035e-11,0.99,1.401e-45,0.99,0.99,0.99,1.401e-45,1.439e-11,0.9869,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,7.339e-36,1.401e-45,1.401e-45,3.504e-20,0.9857,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001664,1.401e-45,1.401e-45,1.401e-45,0.9864,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001669,1.401e-45,1.401e-45,1.401e-45,0.9872,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,7.347e-36,1.401e-45,1.401e-45,3.507e-20,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,4.157e-24,1.401e-45,1.401e-45,4.417e-07,1.007,-0.01
0,-1,8,Ignore_B_mnt_A_rew_1,0,0,0,0.9946,0,0,0.06477,3.715e-20,2.167e-09,0.006494,0.95,0.007902,3.209e-09,6.693e-20,7.171e-35,0,0,0.01199,0.02714,0.01113,0.8728,0.05792,0.06881,0.01498,0.02084,0.001596,0.08456,0.9898,1.45e-11,1.401e-45,0.9898,1.036e-11,0.9898,1.401e-45,0.9898,0.0001671,1.401e-45,1.401e-45,0.9867,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,7.343e-36,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,3.489e-20,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,3.498e-20,1.401e-45,1.401e-45,1.401e-45,0.0001673,1.401e-45,1.401e-45,0.987,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,7.351e-36,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9836,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.983e-08,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9852,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,8.713e-40,1.401e-45,1.401e-45,9.257e-23,0.9967,0.9967
0,-1,9,Recall_A_mnt_@_rew_1,0,0,0,0.995,0.08167,0.08167,0.9172,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,1.425e-18,0.8561,0.01952,0.07804,0.06738,0.05845,3.854e-08,0.04218,0.008962,0.03148,0.02469,0.9916,3.039e-27,1.401e-45,2.03e-11,2.172e-27,0.9916,0.9916,2.03e-11,3.503e-20,1.401e-45,1.401e-45,0.002184,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9858,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,7.312e-36,1.401e-45,1.401e-45,1.401e-45,0.9865,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,7.332e-36,1.401e-45,1.401e-45,1.401e-45,3.506e-20,1.401e-45,1.401e-45,0.004065,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,4.102e-07,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,4.156e-24,1.401e-45,1.401e-45,1.401e-45,0.9852,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,3.09e-07,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.94e-38,-0.01,-0.01
