|Run,|Epoch,|Trial,$TrialName,#Err,#SSE,#AvgSSE,#CosDiff,#DA,#AbsDA,#RewPred,"#Input[2:0,0]<2:1,10>","#Input[2:0,1]","#Input[2:0,2]","#Input[2:0,3]","#Input[2:0,4]","#Input[2:0,5]","#Input[2:0,6]","#Input[2:0,7]","#Input[2:0,8]","#Input[2:0,9]","#Output[2:0,0]<2:1,10>","#Output[2:0,1]","#Output[2:0,2]","#Output[2:0,3]","#Output[2:0,4]","#Output[2:0,5]","#Output[2:0,6]","#Output[2:0,7]","#Output[2:0,8]","#Output[2:0,9]","#GPiThal[4:0,0,0,0]<4:2,4,1,1>","#GPiThal[4:0,1,0,0]","#GPiThal[4:0,2,0,0]","#GPiThal[4:0,3,0,0]","#GPiThal[4:1,0,0,0]","#GPiThal[4:1,1,0,0]","#GPiThal[4:1,2,0,0]","#GPiThal[4:1,3,0,0]","#PFCmntD[4:0,0,0,0]<4:2,2,1,10>","#PFCmntD[4:0,0,0,1]","#PFCmntD[4:0,0,0,2]","#PFCmntD[4:0,0,0,3]","#PFCmntD[4:0,0,0,4]","#PFCmntD[4:0,0,0,5]","#PFCmntD[4:0,0,0,6]","#PFCmntD[4:0,0,0,7]","#PFCmntD[4:0,0,0,8]","#PFCmntD[4:0,0,0,9]","#PFCmntD[4:0,1,0,0]","#PFCmntD[4:0,1,0,1]","#PFCmntD[4:0,1,0,2]","#PFCmntD[4:0,1,0,3]","#PFCmntD[4:0,1,0,4]","#PFCmntD[4:0,1,0,5]","#PFCmntD[4:0,1,0,6]","#PFCmntD[4:0,1,0,7]","#PFCmntD[4:0,1,0,8]","#PFCmntD[4:0,1,0,9]","#PFCmntD[4:1,0,0,0]","#PFCmntD[4:1,0,0,1]","#PFCmntD[4:1,0,0,2]","#PFCmntD[4:1,0,0,3]","#PFCmntD[4:1,0,0,4]","#PFCmntD[4:1,0,0,5]","#PFCmntD[4:1,0,0,6]","#PFCmntD[4:1,0,0,7]","#PFCmntD[4:1,0,0,8]","#PFCmntD[4:1,0,0,9]","#PFCmntD[4:1,1,0,0]","#PFCmntD[4:1,1,0,1]","#PFCmntD[4:1,1,0,2]","#PFCmntD[4:1,1,0,3]","#PFCmntD[4:1,1,0,4]","#PFCmntD[4:1,1,0,5]","#PFCmntD[4:1,1,0,6]","#PFCmntD[4:1,1,0,7]","#PFCmntD[4:1,1,0,8]","#PFCmntD[4:1,1,0,9]","#PFCoutD[4:0,0,0,0]<4:2,2,1,10>","#PFCoutD[4:0,0,0,1]","#PFCoutD[4:0,0,0,2]","#PFCoutD[4:0,0,0,3]","#PFCoutD[4:0,0,0,4]","#PFCoutD[4:0,0,0,5]","#PFCoutD[4:0,0,0,6]","#PFCoutD[4:0,0,0,7]","#PFCoutD[4:0,0,0,8]","#PFCoutD[4:0,0,0,9]","#PFCoutD[4:0,1,0,0]","#PFCoutD[4:0,1,0,1]","#PFCoutD[4:0,1,0,2]","#PFCoutD[4:0,1,0,3]","#PFCoutD[4:0,1,0,4]","#PFCoutD[4:0,1,0,5]","#PFCoutD[4:0,1,0,6]","#PFCoutD[4:0,1,0,7]","#PFCoutD[4:0,1,0,8]","#PFCoutD[4:0,1,0,9]","#PFCoutD[4:1,0,0,0]","#PFCoutD[4:1,0,0,1]","#PFCoutD[4:1,0,0,2]","#PFCoutD[4:1,0,0,3]","#PFCoutD[4:1,0,0,4]","#PFCoutD[4:1,0,0,5]","#PFCoutD[4:1,0,0,6]","#PFCoutD[4:1,0,0,7]","#PFCoutD[4:1,0,0,8]","#PFCoutD[4:1,0,0,9]","#PFCoutD[4:1,1,0,0]","#PFCoutD[4:1,1,0,1]","#PFCoutD[4:1,1,0,2]","#PFCoutD[4:1,1,0,3]","#PFCoutD[4:1,1,0,4]","#PFCoutD[4:1,1,0,5]","#PFCoutD[4:1,1,0,6]","#PFCoutD[4:1,1,0,7]","#PFCoutD[4:1,1,0,8]","#PFCoutD[4:1,1,0,9]",#OutDecode,#OutTarget
0,-1,0,Store_C_mnt_C_rew_0,0,0,0,0.972,0,0,0.1012,1.55e-05,0.0004595,0.007345,0.06333,0.2945,0.7389,0.95,0.7299,0.2874,0.06104,1.372e-12,1.574e-10,3.136e-10,6.784e-05,0.3906,0.7307,0.8196,0.5045,0.3117,3.626e-07,0.9923,1.401e-45,1.429e-11,1.429e-11,0.9923,0.9923,1.429e-11,0.9923,5.205e-36,5.204e-36,1.401e-45,1.401e-45,1.401e-45,0.9776,0.9789,0.9775,0.0001185,0.0001185,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,5.206e-36,5.204e-36,1.401e-45,1.401e-45,1.401e-45,0.9778,0.9791,0.9777,0.0001185,0.0001185,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9761,0.9775,0.976,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.168e-40,6.168e-40,6.168e-40,1.409e-08,1.409e-08,1.409e-08,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.167e-40,6.167e-40,6.167e-40,1.409e-08,1.409e-08,1.409e-08,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9731,0.9731,0.9731,1.401e-45,1.401e-45,1.957,2.001
0,-1,1,Recall_C_mnt_@_rew_1,0,0,0,0.9963,0.01,0.01,0.99,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,1.776e-12,3.943e-10,1.866e-10,5.468e-05,0.1822,0.6193,0.7907,0.6119,0.1851,2.77e-06,2.883e-11,0.9923,2.996e-27,2.996e-27,0.9923,0.9923,2.996e-27,0.9923,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9778,0.979,0.9776,2.483e-20,2.483e-20,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001177,0.0001178,0.0001177,2.483e-20,2.484e-20,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001174,0.0001176,0.0001174,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.954e-24,2.954e-24,2.954e-24,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.953e-24,2.953e-24,2.953e-24,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9694,0.9694,0.9694,1.401e-45,1.401e-45,2.003,2.001
0,-1,2,Ignore_D_mnt_@_rew_1,0,0,0,0.9995,0,0,0.05963,1.638e-11,3.056e-09,3.074e-07,1.668e-05,0.0004884,0.007712,0.06569,0.3018,0.7479,0.95,0.0002374,0.0003045,0.0006138,0.0009978,0.009925,0.008109,0.03763,0.2517,0.5803,0.7635,0.9897,1.47e-11,0.9897,0.9897,0.9897,1.47e-11,0.9897,1.47e-11,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001176,0.0001178,0.0001176,0.9843,0.9845,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.466e-20,2.47e-20,2.466e-20,0.9844,0.9847,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.462e-20,2.465e-20,2.461e-20,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9734,0.9734,0.9734,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.19e-40,6.19e-40,6.19e-40,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.403e-08,1.403e-08,1.403e-08,1.401e-45,1.401e-45,2.782,2.789
0,-1,3,Store_C_mnt_C_rew_1,0,0,0,0.9918,0,0,0.1012,1.55e-05,0.0004595,0.007345,0.06333,0.2945,0.7389,0.95,0.7299,0.2874,0.06104,1.591e-10,9.3e-08,1.83e-06,0.0009482,0.1477,0.4387,0.5596,0.3914,0.2222,1.843e-05,0.9923,3.08e-27,1.429e-11,1.429e-11,0.9923,0.9923,1.429e-11,0.9923,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9776,0.9789,0.9775,0.0001185,0.0001185,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9778,0.9791,0.9777,0.0001185,0.0001185,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.976,0.9774,0.9758,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.409e-08,1.409e-08,1.409e-08,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.942e-24,2.942e-24,2.942e-24,1.401e-45,1.401e-45,2.023,2.001
0,-1,4,Ignore_B_mnt_C_rew_1,0,0,0,0.9671,0,0,0.1122,0.06104,0.2874,0.7299,0.95,0.7389,0.2945,0.06333,0.007345,0.0004595,1.55e-05,0.009302,0.04371,0.3859,0.6515,0.5939,0.169,0.008914,0.001243,0.0002078,1.059e-05,0.9897,6.46e-43,0.9897,0.9897,0.9897,1.481e-11,0.9897,1.481e-11,1.401e-45,1.401e-45,0.9776,0.979,0.9778,0.0001176,0.0001178,0.0001176,2.483e-20,2.483e-20,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9779,0.9792,0.978,0.0001177,0.0001178,0.0001177,2.483e-20,2.484e-20,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9761,0.9775,0.976,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9734,0.9734,0.9734,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9732,0.9732,0.9732,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.166e-40,6.166e-40,6.166e-40,1.401e-45,1.401e-45,1.098,0.9992
0,-1,5,Ignore_C_mnt_C_rew_1,0,0,0,0.9602,0,0,0.1012,1.55e-05,0.0004595,0.007345,0.06333,0.2945,0.7389,0.95,0.7299,0.2874,0.06104,0.000151,0.00157,0.006755,0.008474,0.236,0.5163,0.5978,0.3448,0.02778,0.003081,0.9898,1.401e-45,0.9898,0.9898,0.9898,3.105e-27,0.9898,3.105e-27,1.401e-45,1.401e-45,0.0001177,0.0001178,0.0001177,0.9776,0.9789,0.9775,5.204e-36,5.205e-36,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001177,0.0001178,0.0001177,0.9778,0.9791,0.9777,5.204e-36,5.206e-36,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9761,0.9775,0.976,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9698,0.9698,0.9698,1.409e-08,1.409e-08,1.409e-08,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9696,0.9696,0.9696,1.409e-08,1.409e-08,1.409e-08,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.876,2.001
0,-1,6,Recall_C_mnt_@_rew_1,0,0,0,0.9963,0.01,0.01,0.99,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,7.73e-10,9.314e-10,6.871e-09,5.462e-05,0.1817,0.6192,0.7906,0.6116,0.1853,2.773e-06,1.037e-11,0.9923,1.037e-11,1.037e-11,0.9923,0.9923,1.037e-11,0.9923,1.401e-45,1.401e-45,2.466e-20,2.469e-20,2.466e-20,0.9778,0.979,0.9776,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.467e-20,2.47e-20,2.467e-20,0.0001177,0.0001178,0.0001177,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001174,0.0001176,0.0001174,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.404e-08,1.404e-08,1.404e-08,2.954e-24,2.954e-24,2.954e-24,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.404e-08,1.404e-08,1.404e-08,2.953e-24,2.953e-24,2.953e-24,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9731,0.9731,0.9731,1.401e-45,1.401e-45,2.003,2.001
0,-1,7,Store_C_mnt_C_rew_1,0,0,0,0.9918,0,0,0.1013,1.55e-05,0.0004595,0.007345,0.06333,0.2945,0.7389,0.95,0.7299,0.2874,0.06104,1.576e-10,9.309e-08,1.823e-06,0.000946,0.1479,0.4383,0.5601,0.3914,0.2225,1.862e-05,0.9923,2.883e-11,2.174e-27,2.174e-27,0.9923,0.9923,2.174e-27,0.9923,1.401e-45,1.401e-45,5.169e-36,5.176e-36,5.169e-36,0.9778,0.979,0.9776,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,5.17e-36,5.177e-36,5.17e-36,0.9778,0.9791,0.9777,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.976,0.9774,0.9758,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.943e-24,2.943e-24,2.943e-24,6.191e-40,6.191e-40,6.191e-40,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,2.942e-24,2.942e-24,2.942e-24,6.19e-40,6.19e-40,6.19e-40,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.409e-08,1.409e-08,1.409e-08,1.401e-45,1.401e-45,2.023,2.001
0,-1,8,Recall_C_mnt_@_rew_1,0,0,0,0.9962,0.01,0.01,0.99,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,2.788e-26,1.936e-12,4.552e-10,1.926e-10,5.475e-05,0.1806,0.6187,0.7902,0.611,0.1852,2.811e-06,2.883e-11,0.9923,4.554e-43,4.554e-43,0.9923,0.9923,4.554e-43,0.9923,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9778,0.979,0.9776,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001177,0.0001178,0.0001177,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.0001174,0.0001176,0.0001174,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.168e-40,6.168e-40,6.168e-40,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,6.167e-40,6.167e-40,6.167e-40,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9694,0.9694,0.9694,1.401e-45,1.401e-45,2.004,2.001
0,-1,9,Store_C_mnt_C_rew_1,0,0,0,0.9918,0,0,0.1013,1.55e-05,0.0004595,0.007345,0.06333,0.2945,0.7389,0.95,0.7299,0.2874,0.06104,1.576e-10,9.311e-08,1.824e-06,0.0009461,0.148,0.4383,0.5601,0.3914,0.2225,1.862e-05,0.9923,2.883e-11,1.401e-45,1.401e-45,0.9923,0.9923,1.401e-45,0.9923,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9778,0.979,0.9776,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.9778,0.9791,0.9777,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,0.976,0.9774,0.9758,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.401e-45,1.403e-08,1.403e-08,1.403e-08,1.401e-45,1.401e-45,2.023,2.001
